Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
69107,BRC - ADI ME,1,BRC,VADODARA JN.,20:20:00,20:20:00,0,BRC,VADODARA JN.,ADI,AHMEDABAD
69110,BRC-ST MEMU,1,BRC,VADODARA JN.,11:30:00,11:30:00,0,BRC,VADODARA JN.,ST,SURAT
69112,BRC - ST MEM,1,BRC,VADODARA JN.,05:45:00,05:45:00,0,BRC,VADODARA JN.,ST,SURAT
69113,BRC-ADI MEMU,1,BRC,VADODARA JN.,19:50:00,19:50:00,0,BRC,VADODARA JN.,ADI,AHMEDABAD
69115,BRC-ADI MEMU,1,BRC,VADODARA JN.,08:45:00,08:45:00,0,BRC,VADODARA JN.,ADI,AHMEDABAD
69117,BRC - DHD ME,1,BRC,VADODARA JN.,11:10:00,11:10:00,0,BRC,VADODARA JN.,DHD,DAHOD
69119,BRC-DHD MEMU,1,BRC,VADODARA JN.,18:20:00,18:20:00,0,BRC,VADODARA JN.,DHD,DAHOD
69121,BRC - GDA ME,1,BRC,VADODARA JN.,20:00:00,20:00:00,0,BRC,VADODARA JN.,GDA,GODHRA JN.
69137,BRC ANND MEM,1,BRC,VADODARA JN.,22:55:00,22:55:00,0,BRC,VADODARA JN.,ANND,ANAND JN.
79455,BRC-CTD DEMU,1,BRC,VADODARA JN.,11:35:00,11:35:00,0,BRC,VADODARA JN.,CTD,CHHOTA UDEPUR
12972,BVC BDTS EXP,14,BRC,VADODARA JN.,01:47:00,01:52:00,398,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
22964,BVC BDTS SF,11,BRC,VADODARA JN.,01:02:00,01:20:00,400,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
59118,CTD - BRC,19,BRC,VADODARA JN.,09:05:00,09:05:00,105,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
59122,BDE-PRTN PAS,19,BRC,VADODARA JN.,13:40:00,13:40:00,105,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
79456,CTD - BRC DE,19,BRC,VADODARA JN.,18:30:00,18:30:00,105,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
12959,DADAR BHUJ E,5,BRC,VADODARA JN.,06:05:00,06:10:00,385,DDR,DADAR,BHUJ,NEW BHUJ
19115,DDR BHUJ EXP,15,BRC,VADODARA JN.,21:30:00,21:35:00,385,DDR,DADAR,BHUJ,NEW BHUJ
12930,DHD - BL  IN,7,BRC,VADODARA JN.,17:20:00,17:35:00,147,DHD,DAHOD,BL,VALSAD
69118,DHD-BRC MEMU,21,BRC,VADODARA JN.,19:30:00,19:30:00,147,DHD,DAHOD,BRC,VADODARA JN.
69120,DHD-BRC MEMU,21,BRC,VADODARA JN.,09:40:00,09:40:00,147,DHD,DAHOD,BRC,VADODARA JN.
69122,GDA - BRC ME,11,BRC,VADODARA JN.,07:50:00,07:50:00,72,GDA,GODHRA JN.,BRC,VADODARA JN.
9434,GIMB BDTS WE,9,BRC,VADODARA JN.,23:40:00,23:45:00,400,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
22952,BANDRA T EXP,10,BRC,VADODARA JN.,16:30:00,16:35:00,473,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
19309,GNC INDORE E,9,BRC,VADODARA JN.,21:38:00,21:53:00,123,GNC,GANDHINAGAR CAPITAL,INDB,INDORE BG
22962,SURAT INTERC,12,BRC,VADODARA JN.,12:43:00,12:48:00,418,HAPA,HAPA,ST,SURAT
12228,MUMBAI DURON,4,BRC,VADODARA JN.,05:53:00,06:03:00,440,INDB,INDORE BG,BCT,MUMBAI CENTRAL
12962,INDB - BCT A,12,BRC,VADODARA JN.,23:45:00,23:55:00,440,INDB,INDORE BG,BCT,MUMBAI CENTRAL
19310,INDORE GNC E,11,BRC,VADODARA JN.,06:21:00,06:36:00,440,INDB,INDORE BG,GNC,GANDHINAGAR CAPITAL
19218,SAU JANATA E,18,BRC,VADODARA JN.,22:40:00,22:45:00,427,JAM,JAMNAGAR,BDTS,BANDRA TERMINUS
22960,SURAT INTERC,15,BRC,VADODARA JN.,12:43:00,12:48:00,427,JAM,JAMNAGAR,ST,SURAT
59102,KATHANA BRC,11,BRC,VADODARA JN.,08:35:00,08:35:00,62,KTNA,KATHANA,BRC,VADODARA JN.
59104,KATHANA BRC,11,BRC,VADODARA JN.,17:25:00,17:25:00,62,KTNA,KATHANA,BRC,VADODARA JN.
12946,SURAT EXPRES,13,BRC,VADODARA JN.,05:22:00,05:27:00,503,MHV,MAHUVA,ST,SURAT
22990,MHV BDTS SF,12,BRC,VADODARA JN.,21:42:00,21:47:00,501,MHV,MAHUVA,BDTS,BANDRA TERMINUS
22994,MHV BDTS SF,11,BRC,VADODARA JN.,05:22:00,05:27:00,501,MHV,MAHUVA,BDTS,BANDRA TERMINUS
22946,SAURASHTRA M,22,BRC,VADODARA JN.,00:46:00,00:51:00,595,OKHA,OKHA,BCT,MUMBAI CENTRAL
19016,SAURASHTRA E,29,BRC,VADODARA JN.,09:25:00,09:35:00,567,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
22936,PIT BDTS SF,8,BRC,VADODARA JN.,03:37:00,03:57:00,407,PIT,PALITANA,BDTS,BANDRA TERMINUS
22959,JAMNAGAR INT,7,BRC,VADODARA JN.,15:33:00,15:38:00,128,ST,SURAT,JAM,JAMNAGAR
22961,HAPA INTERCI,7,BRC,VADODARA JN.,15:33:00,15:38:00,128,ST,SURAT,HAPA,HAPA
69109,ST-BRC MEMU,23,BRC,VADODARA JN.,19:40:00,19:40:00,128,ST,SURAT,BRC,VADODARA JN.
69111,ST-BRC MEMU,23,BRC,VADODARA JN.,20:55:00,20:55:00,128,ST,SURAT,BRC,VADODARA JN.
59050,VG VALSAD PA,28,BRC,VADODARA JN.,14:35:00,14:45:00,165,VG,VIRAMGAM JN,BL,VALSAD
22992,VRL BDTS SF,8,BRC,VADODARA JN.,23:14:00,23:19:00,530,VRL,VERAVAL,BDTS,BANDRA TERMINUS
59440,AHMADABAD PA,64,BSR,VASAI ROAD,13:36:00,13:38:00,443,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,71,BSR,VASAI ROAD,03:01:00,03:03:00,443,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
19015,SAURASHTRA E,4,BSR,VASAI ROAD,09:25:00,09:27:00,47,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,4,BSR,VASAI ROAD,09:25:00,09:27:00,47,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
59439,AHMADABAD PA,5,BSR,VASAI ROAD,13:50:00,13:52:00,47,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59441,AHMEDABAD PA,5,BSR,VASAI ROAD,00:01:00,00:13:00,47,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59045,VAPI PASSENG,5,BSR,VASAI ROAD,10:23:00,10:25:00,36,BDTS,BANDRA TERMINUS,VAPI,VAPI
12960,BHUJ DADAR E,18,BSR,VASAI ROAD,11:02:00,11:05:00,931,BHUJ,NEW BHUJ,DDR,DADAR
59046,BL BDTS PASS,20,BSR,VASAI ROAD,19:49:00,19:51:00,146,BL,VALSAD,BDTS,BANDRA TERMINUS
71088,BOR-BSR DMU,8,BSR,VASAI ROAD,09:45:00,09:45:00,51,BOR,BOISAR,BSR,VASAI ROAD
69139,BVI ST MEMU,2,BSR,VASAI ROAD,07:11:00,07:12:00,17,BVI,BORIVLI,ST,SURAT
93103,DDR-DRD,8,BSR,VASAI ROAD,06:05:00,06:06:00,51,CCG,CHURCHGATE,DRD,DAHANU ROAD
12959,DADAR BHUJ E,3,BSR,VASAI ROAD,00:54:00,00:57:00,41,DDR,DADAR,BHUJ,NEW BHUJ
69174,DRD BVI  MEM,9,BSR,VASAI ROAD,06:15:00,06:16:00,72,DRD,DAHANU ROAD,BVI,BORIVLI
12971,BHAVNAGAR EX,15,BTD,BOTAD,08:41:00,08:43:00,686,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
22935,BDTS PIT  SF,8,BTD,BOTAD,03:18:00,03:20:00,688,BDTS,BANDRA TERMINUS,PIT,PALITANA
22963,BDTS BVC SF,14,BTD,BOTAD,03:18:00,03:20:00,688,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
22989,BDTS MHV WEE,10,BTD,BOTAD,23:14:00,23:16:00,686,BDTS,BANDRA TERMINUS,MHV,MAHUVA
22993,BDTS MHV SF,10,BTD,BOTAD,03:53:00,03:55:00,686,BDTS,BANDRA TERMINUS,MHV,MAHUVA
59227,BTD - BVC PA,1,BTD,BOTAD,21:20:00,21:20:00,0,BTD,BOTAD,BVC,BHAVNAGAR TERMINUS
59232,BTD - SUNR P,1,BTD,BOTAD,07:15:00,07:15:00,0,BTD,BOTAD,SUNR,SURENDRANAGAR
12972,BVC BDTS EXP,6,BTD,BOTAD,20:06:00,20:08:00,91,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
22964,BVC BDTS SF,5,BTD,BOTAD,19:07:00,19:09:00,91,BVC,BHAVNAGAR TERMINUS,BDTS,BANDRA TERMINUS
59204,BVC-SUNR FAS,14,BTD,BOTAD,13:40:00,13:42:00,91,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59207,BVC OKHA PAS,14,BTD,BOTAD,23:42:00,23:44:00,91,BVC,BHAVNAGAR TERMINUS,OKHA,OKHA
59228,BVC - BTD PA,12,BTD,BOTAD,07:05:00,07:05:00,91,BVC,BHAVNAGAR TERMINUS,BTD,BOTAD
59230,BVC - DHG PA,15,BTD,BOTAD,21:17:00,21:19:00,91,BVC,BHAVNAGAR TERMINUS,DHG,DHRANGADHRA
59234,BTD - SUNR P,13,BTD,BOTAD,16:17:00,16:19:00,91,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59272,BVC - SUNR P,11,BTD,BOTAD,10:35:00,10:37:00,91,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59229,DHG - BVC PA,10,BTD,BOTAD,06:28:00,06:30:00,114,DHG,DHRANGADHRA,BVC,BHAVNAGAR TERMINUS
12946,SURAT EXPRES,7,BTD,BOTAD,22:50:00,23:20:00,195,MHV,MAHUVA,ST,SURAT
22990,MHV BDTS SF,7,BTD,BOTAD,16:00:00,16:02:00,195,MHV,MAHUVA,BDTS,BANDRA TERMINUS
22994,MHV BDTS SF,6,BTD,BOTAD,22:50:00,22:52:00,195,MHV,MAHUVA,BDTS,BANDRA TERMINUS
59208,BHAVNAGAR PA,46,BTD,BOTAD,02:57:00,02:59:00,443,OKHA,OKHA,BVC,BHAVNAGAR TERMINUS
22936,PIT BDTS SF,5,BTD,BOTAD,22:02:00,22:04:00,99,PIT,PALITANA,BDTS,BANDRA TERMINUS
59203,SUNR-BVC PAS,9,BTD,BOTAD,18:40:00,18:42:00,78,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
59231,SUNR - BTD P,10,BTD,BOTAD,20:35:00,20:35:00,78,SUNR,SURENDRANAGAR,BTD,BOTAD
59233,SUNR BTD PAS,8,BTD,BOTAD,11:05:00,11:37:00,78,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
59271,SUNR - BVC P,8,BTD,BOTAD,15:03:00,15:30:00,78,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
52939,ADI - BTDF,14,BTDF,BOTAD JN (MG,11:15:00,00:00:00,175,ADIJ,AHMEDABAD JN.,BTDF,BOTAD JN (MG)
52934,BTDF - GG  M,1,BTDF,BOTAD JN (MG,00:00:00,04:55:00,0,BTDF,BOTAD JN (MG),GG,GANDHIGRAM
52938,BTDF - ADI M,1,BTDF,BOTAD JN (MG,00:00:00,16:55:00,0,BTDF,BOTAD JN (MG),ADIJ,AHMEDABAD JN.
52940,BTDF - GG MG,1,BTDF,BOTAD JN (MG,00:00:00,14:00:00,0,BTDF,BOTAD JN (MG),GG,GANDHIGRAM
52942,BTDF - GG MG,1,BTDF,BOTAD JN (MG,00:00:00,07:10:00,0,BTDF,BOTAD JN (MG),GG,GANDHIGRAM
52944,BTDF - GG  M,1,BTDF,BOTAD JN (MG,00:00:00,04:30:00,0,BTDF,BOTAD JN (MG),GG,GANDHIGRAM
52935,GG - BTDF  M,20,BTDF,BOTAD JN (MG,20:15:00,00:00:00,154,GG,GANDHIGRAM,BTDF,BOTAD JN (MG)
52941,GG - BTDF  M,20,BTDF,BOTAD JN (MG,13:10:00,00:00:00,154,GG,GANDHIGRAM,BTDF,BOTAD JN (MG)
52943,GG - BTDF  M,12,BTDF,BOTAD JN (MG,21:10:00,00:00:00,154,GG,GANDHIGRAM,BTDF,BOTAD JN (MG)
52945,GG - BTDF  M,17,BTDF,BOTAD JN (MG,22:55:00,00:00:00,154,GG,GANDHIGRAM,BTDF,BOTAD JN (MG)
12971,BHAVNAGAR EX,20,BVC,BHAVNAGAR TE,10:30:00,10:30:00,778,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
22963,BDTS BVC SF,18,BVC,BHAVNAGAR TE,05:20:00,05:20:00,780,BDTS,BANDRA TERMINUS,BVC,BHAVNAGAR TERMINUS
